company_name,website,source,search_term,target_city,extracted_email,art_affinity_score,score_details,art_category
Moselle | Luxembourg: Décorateur d'intérieur sur Metz,https://www.maison1995.fr/,Google,Décorateur d'intérieur,"Metz, Grand Est, France",contact@maison1995.fr,0.0,M:0/T:0,Neutral
Agence SLAI à Besançon: Architecture Intérieure et ...,https://www.slai-interieur.com/,Google,Architecte d'intérieur,"Besançon, Bourgogne-Franche-Comté, France",,0.0,M:0/T:0,Neutral
Rose Blush: agence d'architecture d'intérieur à Besançon,https://www.roseblush-interieur.com/,Google,Architecte d'intérieur,"Besançon, Bourgogne-Franche-Comté, France",,0.0,M:0/T:0,Neutral
Décorateur Architecte d'intérieur – Besançon (25),https://mh-interior.fr/decorateur-bourgogne-franche-comte/decorateur-architecte-interieur-besancon-25/,Google,Architecte d'intérieur,"Besançon, Bourgogne-Franche-Comté, France","contact@mhdeco.fr,dor@mikado.com",0.0,M:0/T:0,Neutral
L'ATELIER DÉCO - Site de latelierdecobykb !,https://www.latelierdeco.net/,Google,Architecte d'intérieur,"Besançon, Bourgogne-Franche-Comté, France","info@email.com,k.buxerolles@latelierdeco.net",0.0,M:0/T:0,Neutral
Architectes d'intérieur à Besançon (25),https://www.pagesjaunes.fr/annuaire/besancon-25/architectes-d-interieur,Google,Architecte d'intérieur,"Besançon, Bourgogne-Franche-Comté, France",,0.0,M:0/T:0,Neutral
Chloé Ledentu Décoration: Décoratrice d'intérieur Besançon,https://www.chloeledentu-decoration.fr/,Google,Architecte d'intérieur,"Besançon, Bourgogne-Franche-Comté, France",chloeledentu.decoration@gmail.com,0.0,M:0/T:0,Neutral
Atelier WelcHome in - Création bien-être et décoration ...,https://www.atelier-whi.fr/,Google,Architecte d'intérieur,"Besançon, Bourgogne-Franche-Comté, France","contact@atelier-whi.fr,parlons-nous@atelier-whi.fr",0.0,M:0/T:0,Neutral
Chloé Ledentu Décoration: Décoratrice d'intérieur Besançon,https://www.chloeledentu-decoration.fr/,Google,Décorateur d'intérieur,"Besançon, Bourgogne-Franche-Comté, France",chloeledentu.decoration@gmail.com,0.0,M:0/T:0,Neutral
Décorateur Architecte d'intérieur – Besançon (25),https://mh-interior.fr/decorateur-bourgogne-franche-comte/decorateur-architecte-interieur-besancon-25/,Google,Décorateur d'intérieur,"Besançon, Bourgogne-Franche-Comté, France","contact@mhdeco.fr,dor@mikado.com",0.0,M:0/T:0,Neutral
Rose Blush: agence d'architecture d'intérieur à Besançon,https://www.roseblush-interieur.com/,Google,Décorateur d'intérieur,"Besançon, Bourgogne-Franche-Comté, France",,0.0,M:0/T:0,Neutral
L'ATELIER DÉCO - Site de latelierdecobykb !,https://www.latelierdeco.net/,Google,Décorateur d'intérieur,"Besançon, Bourgogne-Franche-Comté, France","info@email.com,k.buxerolles@latelierdeco.net",0.0,M:0/T:0,Neutral
Atelier WelcHome in - Création bien-être et décoration ...,https://www.atelier-whi.fr/,Google,Décorateur d'intérieur,"Besançon, Bourgogne-Franche-Comté, France","contact@atelier-whi.fr,parlons-nous@atelier-whi.fr",0.0,M:0/T:0,Neutral
Décorateurs et décoratrices d'intérieur à Besançon,https://www.pagesjaunes.fr/annuaire/besancon-25/decorateurs,Google,Décorateur d'intérieur,"Besançon, Bourgogne-Franche-Comté, France",,0.0,M:0/T:0,Neutral
Arcalia – Designer d'Intérieur & Plans 3D à Besançon,https://arcalia.fr/,Google,Décorateur d'intérieur,"Besançon, Bourgogne-Franche-Comté, France",design.arcalia@gmail.com,0.0,M:1/T:1,Neutral
Architecte d'Intérieur à Orléans • Julie Mlinaric,https://jmarchitecture.fr/,Google,Architecte d'intérieur,"Orléans, Centre-Val de Loire, France",julie@jmarchitecture.fr,0.0,M:0/T:0,Neutral
Architectes d'intérieur à Orléans (45),https://www.pagesjaunes.fr/annuaire/orleans-45/architectes-d-interieur,Google,Architecte d'intérieur,"Orléans, Centre-Val de Loire, France",,0.0,M:0/T:0,Neutral
Architecte d'intérieur à Orléans | O' CARRÉ,https://www.o-carre.fr/,Google,Architecte d'intérieur,"Orléans, Centre-Val de Loire, France",info@o-carre.fr,0.0,M:0/T:0,Neutral
Architecte d'intérieur salaire et fiche métier - Recrutimmo,"https://www.recrutimmo.com/metiers/architecte-d-interieur#:~:text=La%20r%C3%A9mun%C3%A9ration,environ%203800%E2%82%AC%20par%20mois.",Google,Architecte d'intérieur,"Orléans, Centre-Val de Loire, France",,0.0,M:0/T:0,Neutral
How Much Does an Interior Designer Cost in 2026? - Decorilla,"https://www.decorilla.com/online-decorating/interior-designer-cost/#:~:text=Hourly%20Interior%20Designer%20Rates&text=On%20average%2C%20smaller%20residential%20projects,the%20number%20of%20hours%20required.",Google,Architecte d'intérieur,"Orléans, Centre-Val de Loire, France",,0.0,M:0/T:0,Neutral
Décorateur à Orléans (45),https://www.pagesjaunes.fr/annuaire/orleans-45/decorateurs,Google,Décorateur d'intérieur,"Orléans, Centre-Val de Loire, France",,0.0,M:0/T:0,Neutral
Architecte d'Intérieur à Orléans • Julie Mlinaric,https://jmarchitecture.fr/,Google,Décorateur d'intérieur,"Orléans, Centre-Val de Loire, France",julie@jmarchitecture.fr,0.0,M:0/T:0,Neutral
Anaïs Décoration | Décoratrice d'intérieur experte couleurs ...,https://www.anaisdecoration.fr/,Google,Décorateur d'intérieur,"Orléans, Centre-Val de Loire, France","anais.decoration@outlook.fr,utilisateur@domaine.com",0.0,M:0/T:0,Neutral
Marie Gros | Décoratrice d'intérieur à Orléans,https://www.littlebluehome.fr/,Google,Décorateur d'intérieur,"Orléans, Centre-Val de Loire, France","lbh.decoration@gmail.com,8c4075d5481d476e945486754f783364@sentry.io",0.0,M:0/T:0,Neutral
Décorateur d'intérieur : Pourquoi faire appel à lui ? - hemea,"https://www.hemea.com/fr/architecture/decorateur-interieur#:~:text=Le%20tarif%20moyen%20pour%20engager,et%20accessoires%20sont%20non%20compris.",Google,Décorateur d'intérieur,"Orléans, Centre-Val de Loire, France",contact@hemea.com,0.0,M:4/T:4,Neutral
Combien coûtent les services d'un designer d'intérieur - Koncept Design,"https://konceptdesign.ca/combien-coutent-les-services-dun-designer-dinterieur/#:~:text=Un%20designer%20peut%20facilement%20consacrer,250%20%24%20et%2022%20500%20%24.",Google,Décorateur d'intérieur,"Orléans, Centre-Val de Loire, France","kpelchat@konceptdesign.ca,%20kpelchat@konceptdesign.ca",0.0,M:0/T:0,Neutral
Différences entre architecte d'intérieur et décorateur ? - LISAA,"https://www.lisaa.com/fr/actualite-ecole-art-applique/decorateur-d-interieur-ou-architecte-d-interieur-quelles-differences#:~:text=Quel%20est%20le%20r%C3%B4le%20d'un%20architecte%20d'int%C3%A9rieur%20%3F,'ergonomie%20d'un%20espace.",Google,Décorateur d'intérieur,"Orléans, Centre-Val de Loire, France",info@lisaa.com,0.0,M:0/T:0,Neutral
Architecte et décoratrice d'intérieur - Rouen Normandie,https://aucoeurdemamaison.com/,Google,Architecte d'intérieur,"Rouen, Normandie, France",aucoeurdemamaison@gmail.com,0.0,M:0/T:0,Neutral
"Cosilio, le cabinet d'architecture d'intérieur Rouennais",https://www.cosilio.fr/,Google,Architecte d'intérieur,"Rouen, Normandie, France",,0.0,Connection Failed,Neutral
RJ Architecture : Architecte d'Intérieur Rouen - Maison de ...,https://www.rj-architecture.com/,Google,Architecte d'intérieur,"Rouen, Normandie, France",,0.0,M:0/T:0,Neutral
Architecte d'intérieur Rouen • Histoire d'Espace,https://www.histoire-despace.fr/,Google,Architecte d'intérieur,"Rouen, Normandie, France",idl@histoire-despace.fr,0.0,M:0/T:0,Neutral
Architectes d'intérieur à Rouen 76,https://www.pagesjaunes.fr/annuaire/rouen-76/architectes-d-interieur,Google,Architecte d'intérieur,"Rouen, Normandie, France",,0.0,M:0/T:0,Neutral
Architecte d'intérieur Rouen – Agence Louise Edouin,https://www.louiseedouin.fr/,Google,Architecte d'intérieur,"Rouen, Normandie, France",,0.0,M:0/T:0,Neutral
Architecte d'intérieur salaire et fiche métier - Recrutimmo,"https://www.recrutimmo.com/metiers/architecte-d-interieur#:~:text=La%20r%C3%A9mun%C3%A9ration,environ%203800%E2%82%AC%20par%20mois.",Google,Architecte d'intérieur,"Rouen, Normandie, France",,0.0,M:0/T:0,Neutral
Quand faire appel à un architecte d'intérieur ? - Ct Création Carl Tran,https://www.carltran-ctcreation.fr/quand-faire-appel-a-un-architecte-interieur/,Google,Architecte d'intérieur,"Rouen, Normandie, France",ctcreation@sfr.fr,0.0,M:0/T:0,Neutral
"J'OSE, Architecte d'intérieur",https://j-ose.fr/,Google,Architecte d'intérieur,"Mulhouse, Grand Est, France",contact@j-ose.fr,0.0,M:0/T:0,Neutral
Sophie Jelger - Décoratrice d'intérieur éco-responsable ...,https://www.sophiejelger.fr/,Google,Décorateur d'intérieur,"Mulhouse, Grand Est, France",sophie.jelger@gmail.com,0.0,M:0/T:0,Neutral
Severine Muller - Décoratrice d'intérieur à Mulhouse,https://www.severinemuller-deco.fr/,Google,Décorateur d'intérieur,"Mulhouse, Grand Est, France",,0.0,M:0/T:0,Neutral
